,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,weekday,hour,month,weekend,early_or_late
6958,569989575793180672,neutral,0.6616,,0.0,Delta,,mikeEfresh_,,1,  lololololol    -PRON- fleet on fleek,,2015-02-23 22:37:59,New York,Quito,Monday,22,February,0,0
6959,569987608912142337,negative,1.0,Late Flight,1.0,Delta,,djcheros,,0,  once again -PRON- flight be delay i hope i do not miss -PRON-   connect   please do not fuck -PRON- i have a girlfriend,,2015-02-23 22:30:10,"Portland, Maine",Eastern Time (US & Canada),Monday,22,February,0,0
6960,569987325347954688,neutral,1.0,,,Delta,,MrDarqCloud,,0,  lmfao,,2015-02-23 22:29:02,The Road to Damascus,Quito,Monday,22,February,0,0
6961,569985299448795137,neutral,1.0,,,Delta,,ModernDayGatsby,,0,  what be good with a   miami terminal,,2015-02-23 22:20:59,Long Island,,Monday,22,February,0,0
6962,569984773365612544,neutral,1.0,,,Delta,,dnvnbirch26,,0,   -PRON- fleet on fleek    oh word,,2015-02-23 22:18:54,,Eastern Time (US & Canada),Monday,22,February,0,0
6963,569984653920210944,neutral,0.6809999999999999,,,Delta,,ericathib,,0,  everyone be overreact   keep up -PRON- swag,,2015-02-23 22:18:25,,,Monday,22,February,0,0
6964,569984229393637377,neutral,1.0,,,Delta,,marteeeny12,,0,   -PRON- fleet on fleek  ,,2015-02-23 22:16:44,V I R G I N I A ! ! ! *804*,Eastern Time (US & Canada),Monday,22,February,0,0
6965,569983750798516225,neutral,1.0,,,Delta,,paradeinpink,,0,  -PRON- mom always say to never settle   if -PRON- chip be not blue -PRON- just will not do,,2015-02-23 22:14:50,Somewhere,,Monday,22,February,0,0
6966,569983421549834240,positive,1.0,,,Delta,,lucianosr83,,0,  i would prefer a similar picture but full of e tail but great shot,,2015-02-23 22:13:32,Brazil,,Monday,22,February,0,0
6967,569983338880114688,positive,1.0,,,Delta,,paradeinpink,,0,  so relieved -PRON- be fly   after listen to everyone at the neighbor gate bitch about   spirit   -PRON- airline better than -PRON-,,2015-02-23 22:13:12,Somewhere,,Monday,22,February,0,0
6968,569979057028227072,positive,0.6804,,0.0,Delta,,Redray18,,0,   -PRON- fleet on fleek   no   -PRON- all better than this,,2015-02-23 21:56:11,,,Monday,21,February,0,0
6969,569978798906716161,neutral,1.0,,,Delta,,carlos2316,,6,   -PRON- fleet on fleek   let -PRON- keep -PRON- professional,,2015-02-23 21:55:10,BWI,Eastern Time (US & Canada),Monday,21,February,0,0
6970,569978537953902592,positive,1.0,,,Delta,,sixfortheroad,,0,   -PRON- have   great flight into and out of the   bahama even during the bad weather in the northeast thank for the great service,,2015-02-23 21:54:07,,Atlantic Time (Canada),Monday,21,February,0,0
6971,569977974176378880,neutral,1.0,,,Delta,,todayfeelsgood,,0,om gee    on fleek   why    why    how many people even know what that mean lol,,2015-02-23 21:51:53,"Honolulu, Hawaii",Hawaii,Monday,21,February,0,0
6972,569977517945126912,neutral,0.6909,,,Delta,,BritishAirNews,,0,s ceo battle to appease passenger and   wall   street    waterbury   republican   american,,2015-02-23 21:50:04,UK,Sydney,Monday,21,February,0,0
6973,569977008077148161,negative,0.3707,Customer Service Issue,0.3707,Delta,,BKWIL,,0,  receive a voucher but if -PRON- want to improve relation be up front with passenger,,2015-02-23 21:48:03,"Brooklyn, NY",Eastern Time (US & Canada),Monday,21,February,0,0
6974,569973084398100480,neutral,1.0,,,Delta,,Invxsxble_Bxlly,,0,   -PRON- fleet on fleek   foh,,2015-02-23 21:32:27,"Slum Village, NY",Quito,Monday,21,February,0,0
6975,569968565513625600,positive,1.0,,,Delta,,Juliacsk,,0,   so excited to hear about -PRON- move towards international travel from   long   beach   airport,,2015-02-23 21:14:30,Los Angeles,Pacific Time (US & Canada),Monday,21,February,0,0
6976,569968197224439809,neutral,0.6598,,0.0,Delta,,BKWIL,,0,  two row,,2015-02-23 21:13:02,"Brooklyn, NY",Eastern Time (US & Canada),Monday,21,February,0,0
6977,569968117037707264,neutral,1.0,,,Delta,,makzaynugget,,0,   -PRON- fleet on fleek   noooooooooooooooooo,,2015-02-23 21:12:43,usually home,Melbourne,Monday,21,February,0,0
6978,569968023592943616,neutral,1.0,,,Delta,,DavidAlfieWard,,0,  hi guy do -PRON- have a general enquires email address please   thank   david,,2015-02-23 21:12:20,London UK & USA,,Monday,21,February,0,0
6979,569967910417866752,positive,0.6973,,,Delta,,DoubleBox,,0,   thank so much for talk to -PRON-   the article about   twitter chat come out great   contentmarkete,,2015-02-23 21:11:53,"Austin, TX",Central Time (US & Canada),Monday,21,February,0,0
6980,569967834203189248,negative,1.0,Late Flight,1.0,Delta,,BKWIL,,0,  three hour on s delay flight stare a blank screen   at least a head up so -PRON- could download a movie,,2015-02-23 21:11:35,"Brooklyn, NY",Eastern Time (US & Canada),Monday,21,February,0,0
6981,569967159549534208,negative,1.0,Can't Tell,1.0,Delta,,TB12FAN,,0,  i hate -PRON- for this  ,,2015-02-23 21:08:54,MichaelKay Ward DeLa Hoya HHH,,Monday,21,February,0,0
6982,569966440381595648,neutral,0.6675,,0.0,Delta,,blaaksuedepumps,,0,ha    -PRON- fleet on fleek,,2015-02-23 21:06:03,Bey-Land. Eagle Nation.,Eastern Time (US & Canada),Monday,21,February,0,0
6983,569966215621246976,negative,1.0,Bad Flight,0.6429,Delta,,BKWIL,,0,  -PRON- really should be more proactive with passenger when -PRON- know the entertainment system be not work   at least let -PRON- get a mag,,2015-02-23 21:05:09,"Brooklyn, NY",Eastern Time (US & Canada),Monday,21,February,0,0
6984,569965774498095105,neutral,1.0,,,Delta,,geeseNquackers,,0,  hi i fly with -PRON- airline once in   australia and see zero kangaroo   have this be rectify,,2015-02-23 21:03:24,Glasgow,,Monday,21,February,0,0
6985,569964286954618880,neutral,1.0,,,Delta,,TylerNarducci_,,0,  no -PRON- do not     -PRON- fleet on fleek,,2015-02-23 20:57:30,Miami Beach FL,Eastern Time (US & Canada),Monday,20,February,0,0
6986,569963701987450880,neutral,0.6915,,0.0,Delta,,jerome_marie,,0,    -PRON- fleet on fleek,,2015-02-23 20:55:10,at Lil Kim's House ,Central Time (US & Canada),Monday,20,February,0,0
6987,569963064495366145,neutral,1.0,,,Delta,,heyheyman,,0,   how do i know if -PRON- flight be deem a dark flight,,2015-02-23 20:52:38,"Boston, MA",Eastern Time (US & Canada),Monday,20,February,0,0
6988,569962605671919616,neutral,1.0,,,Delta,,iGoAtNecks,,0,  bruh    -PRON- fleet on fleek,,2015-02-23 20:50:49,New Orleans ,Mountain Time (US & Canada),Monday,20,February,0,0
6989,569962417876131840,neutral,1.0,,,Delta,,BritishAirNews,,0,  ceo battle to appease passenger investor    toledo   blade,,2015-02-23 20:50:04,UK,Sydney,Monday,20,February,0,0
6990,569962078791979009,neutral,0.6739,,0.0,Delta,,heyheyman,,0,   how can i check that i do not believe i be give a credit for that automatically,,2015-02-23 20:48:43,"Boston, MA",Eastern Time (US & Canada),Monday,20,February,0,0
6991,569961886046760961,neutral,0.6479,,,Delta,,TorriNichelle,,0,   -PRON- fleet on fleek   wtf,,2015-02-23 20:47:57,instagram:Torrinichelle,Pacific Time (US & Canada),Monday,20,February,0,0
6992,569961785509478400,neutral,1.0,,,Delta,,soulfullypoetic,,0,  lol k    -PRON- fleet on fleek,,2015-02-23 20:47:33,"Wherever the bacon is, USA",Quito,Monday,20,February,0,0
6993,569961511440879616,neutral,1.0,,,Delta,,Kameo_12,,0,   -PRON- fleet on fleek     freberg,,2015-02-23 20:46:28,"Cadiz/Louisville, Kentucky",Mountain Time (US & Canada),Monday,20,February,0,0
6994,569961185107431425,negative,0.6912,Late Flight,0.3456,Delta,,fash_geek,,0,  noooo do not do -PRON- please do not do -PRON- rt    -PRON- fleet on fleek,,2015-02-23 20:45:10,,Quito,Monday,20,February,0,0
6995,569961170389618688,neutral,0.3488,,0.0,Delta,,Alovepoet,,0,   -PRON- fleet on fleek   lol wut,,2015-02-23 20:45:07,CA/NJ,Pacific Time (US & Canada),Monday,20,February,0,0
6996,569960833884803072,neutral,0.6771,,0.0,Delta,,NaijaMane,,0,  rt    -PRON- fleet on fleek,,2015-02-23 20:43:46,Flexin in Zamunda,Central Time (US & Canada),Monday,20,February,0,0
6997,569960635376766976,neutral,0.7065,,,Delta,,10Eshaa,,0,   -PRON- fleet on fleek   lmfaooooo hook -PRON- up with a flight,,2015-02-23 20:42:59,St. John's ,Eastern Time (US & Canada),Monday,20,February,0,0
6998,569960497312768000,neutral,0.6744,,,Delta,,Bergyonce,,0,   -PRON- fleet on fleek  ,,2015-02-23 20:42:26,"Melbourne, Aus",Melbourne,Monday,20,February,0,0
6999,569960350876979200,neutral,0.6471,,0.0,Delta,,jennijelsing,,0,   indeed   -PRON- be not,,2015-02-23 20:41:51,"Portland, OR",Pacific Time (US & Canada),Monday,20,February,0,0
7000,569960010249334784,negative,1.0,Bad Flight,0.6809,Delta,,heyheyman,,0,   -PRON- have some major planewide   direct tv issue yesterday   system keep be reset by crew member,,2015-02-23 20:40:30,"Boston, MA",Eastern Time (US & Canada),Monday,20,February,0,0
7001,569959737246109696,negative,1.0,Customer Service Issue,0.636,Delta,,krystlemark,,0,   not help since there be a bunch of -PRON- try to get off at the same time,,2015-02-23 20:39:25,,Alaska,Monday,20,February,0,0
7002,569959406927945728,neutral,1.0,,,Delta,,kevingrout,,0,   need to get -PRON- yrold to   nassau from sea to meet -PRON- greatgranny -PRON- be name after   who just turn    flyingit forward,,2015-02-23 20:38:06,"Victoria, BC, Canada",Eastern Time (US & Canada),Monday,20,February,0,0
7003,569959283934277633,neutral,0.7158,,,Delta,,heyheyman,,0,   just get the time to reply and share -PRON- thought in great detail via web form,,2015-02-23 20:37:37,"Boston, MA",Eastern Time (US & Canada),Monday,20,February,0,0
7004,569959200891252736,neutral,0.6429,,,Delta,,DillonJaden,,2,yasssss   da   fuccc rt    -PRON- fleet on fleek,,2015-02-23 20:37:17,WAITIN AT THE DOE,Eastern Time (US & Canada),Monday,20,February,0,0
7005,569959122331836416,positive,1.0,,,Delta,,nickj1399,,0,  -PRON- guy operate a world class company and for that i thank -PRON-,,2015-02-23 20:36:58,,,Monday,20,February,0,0
7006,569958895700959232,neutral,0.7084,,0.0,Delta,,ChristianJPerez,,0,   -PRON- fleet on fleek   lol,,2015-02-23 20:36:04,,Central Time (US & Canada),Monday,20,February,0,0
7007,569958873819279360,neutral,0.6748,,,Delta,,Frenchie_dlaz,,0,  oh wow sm    -PRON- fleet on fleek,,2015-02-23 20:35:59,"Phoenix, AZ // NJ",Atlantic Time (Canada),Monday,20,February,0,0
7008,569958588837285890,neutral,1.0,,,Delta,,UAKShine,,0,  real rt    -PRON- fleet on fleek,,2015-02-23 20:34:51,Bushmansted,Quito,Monday,20,February,0,0
7009,569958349514485760,negative,1.0,Late Flight,0.6923,Delta,,krystlemark,,0,  -PRON- have not even get off the plane yet i can not afford to miss -PRON- flight back to   boston   ugh,,2015-02-23 20:33:54,,Alaska,Monday,20,February,0,0
7010,569958127258497025,negative,0.6989,Can't Tell,0.3763,Delta,,nnimrodd,,0,  sorry for unfollowe,"[51.54381448, -0.00116722]",2015-02-23 20:33:01,,London,Monday,20,February,0,0
7011,569957235033399297,negative,1.0,Late Flight,0.3597,Delta,,krystlemark,,0,   -PRON- just land in   vegas but not allow to leave the plane just yet   thank for make -PRON- miss -PRON- flight at   pm fustrated,,2015-02-23 20:29:28,,Alaska,Monday,20,February,0,0
7012,569957094788624384,positive,1.0,,,Delta,,Ptesher5,,0,"  love the service from the staff at   newark today 

  good service go along way 

 i appreciate -PRON- preciation  

  nj   tampa 

",,2015-02-23 20:28:55,,Quito,Monday,20,February,0,0
7013,569956617988345856,neutral,1.0,,,Delta,,AsthmaticNympho,,3,  why lord why   -PRON- fleet on fleek,,2015-02-23 20:27:01, D(MD)V ✈️ NYC ✈️ Germany,Eastern Time (US & Canada),Monday,20,February,0,0
7014,569954824265076737,neutral,1.0,,,Delta,,OhGreat_Aldana,,0,"   -PRON- fleet on fleek 

 cmon fam just   no   ok",,2015-02-23 20:19:54,,Eastern Time (US & Canada),Monday,20,February,0,0
7015,569954556001566721,neutral,0.6842,,,Delta,,dslreyes,,0,  lord,,2015-02-23 20:18:50,"Brooklyn, NY",Pacific Time (US & Canada),Monday,20,February,0,0
7016,569954393216454656,neutral,1.0,,,Delta,,FeelinFahad,,0,  -PRON- do not have to do this    -PRON- fleet on fleek,,2015-02-23 20:18:11,,Mountain Time (US & Canada),Monday,20,February,0,0
7017,569953847797530624,neutral,0.7029,,0.0,Delta,,EmilyTetreault,,0,  when can -PRON- start   flight   booking   problem flight for   november,,2015-02-23 20:16:01,,,Monday,20,February,0,0
7018,569953507874373632,neutral,0.6632,,,Delta,,princesslynessa,,0,   -PRON- fleet on fleek,,2015-02-23 20:14:40,,,Monday,20,February,0,0
7019,569953259479277568,positive,0.3421,,0.0,Delta,,woodywhitehurst,,0,  do not show these to   larry   fedora rt    -PRON- fleet on fleek,,2015-02-23 20:13:40,Tiger Town,,Monday,20,February,0,0
7020,569953001751732225,neutral,0.6247,,0.0,Delta,,iheartileshia,,2,no   -PRON- fleet on fleek,,2015-02-23 20:12:39,Joja,Quito,Monday,20,February,0,0
7021,569952664445808640,neutral,0.6838,,0.0,Delta,,Paul_Bautista,,0,   -PRON- fleet on fleek   r u serious,,2015-02-23 20:11:19,"Union City, CA",Pacific Time (US & Canada),Monday,20,February,0,0
7022,569952605721337856,neutral,0.6447,,,Delta,,NerdyWonka,,1,  why -PRON- can not have nice thing rt    -PRON- fleet on fleek,,2015-02-23 20:11:05,,Central Time (US & Canada),Monday,20,February,0,0
7023,569952340612149250,neutral,1.0,,,Delta,,brittneythebee,,0,  rt    -PRON- fleet on fleek,,2015-02-23 20:10:01,Courtside or the 50yd Line,Quito,Monday,20,February,0,0
7024,569952252087177216,neutral,0.6837,,0.0,Delta,,WINEcoloredKISS,,0,   -PRON- fleet on fleek    wow,,2015-02-23 20:09:40,Memphis to Alabama. ,Central Time (US & Canada),Monday,20,February,0,0
7025,569951324508446721,positive,0.6454,,,Delta,,MizzCandy09,,0,  lolol,,2015-02-23 20:05:59,"Brooklyn, NY",Eastern Time (US & Canada),Monday,20,February,0,0
7026,569951211471962112,positive,0.654,,,Delta,,PeterSGreenberg,,4,  show -PRON- -PRON- sense of humor with these tongueincheek flight etiquette video,,2015-02-23 20:05:32,,Alaska,Monday,20,February,0,0
7027,569950913554620416,negative,0.6541,Can't Tell,0.3367,Delta,,AbeFroman,,18,  just in case -PRON- need confirmation that on fleek be dead amp go rt    -PRON- fleet on fleek,,2015-02-23 20:04:21,Sunny Cali by way of NYC,Pacific Time (US & Canada),Monday,20,February,0,0
7028,569950766389182464,neutral,0.6709,,,Delta,,YoungChipotle,,0,but why rt    -PRON- fleet on fleek,,2015-02-23 20:03:46,new york,Eastern Time (US & Canada),Monday,20,February,0,0
7029,569950567663050752,negative,0.6442,Can't Tell,0.345,Delta,,Baldeebynature,,0,  fight air,,2015-02-23 20:02:59,,Atlantic Time (Canada),Monday,20,February,0,0
7030,569950348908982273,neutral,0.3636,,0.0,Delta,,chamonille,,0,   -PRON- fleet on fleek    i have to refrain what i want to say,,2015-02-23 20:02:07,THE ROCK - hive,Alaska,Monday,20,February,0,0
7031,569949718832398339,neutral,1.0,,,Delta,,BLMC88,,0,   -PRON- fleet on fleek   see,,2015-02-23 19:59:36,WNY,Eastern Time (US & Canada),Monday,19,February,0,0
7032,569949588527775744,neutral,1.0,,,Delta,,NinjaNik,,6,stahhppp rt    -PRON- fleet on fleek,,2015-02-23 19:59:05,Floating in the Pacific,Pacific Time (US & Canada),Monday,19,February,0,0
7033,569949297220980737,negative,0.6561,Can't Tell,0.333,Delta,,BreezyAintEZ,,0,  no   jet blue   just no    -PRON- fleet on fleek,,2015-02-23 19:57:56,"Ft. Lauderdale-Davie, Fl",Eastern Time (US & Canada),Monday,19,February,0,0
7034,569949217843605504,negative,0.6582,Can't Tell,0.6582,Delta,,swingkennedy,,0,  brand   stop this shit   no stop rt    -PRON- fleet on fleek,,2015-02-23 19:57:37,Kansas City/Milwaukee,Eastern Time (US & Canada),Monday,19,February,0,0
7035,569948928864600064,neutral,0.6926,,0.0,Delta,,akaTrig,,0,  too   late   flight rt    -PRON- fleet on fleek,,2015-02-23 19:56:28,Bawston,Eastern Time (US & Canada),Monday,19,February,0,0
7036,569948808320315392,neutral,0.6869,,0.0,Delta,,BenDiesAtTheEnd,,1,  who do this   -PRON- fleet on fleek,,2015-02-23 19:55:59,dayton ohio,Eastern Time (US & Canada),Monday,19,February,0,0
7037,569948710370717696,negative,0.6503,Can't Tell,0.6503,Delta,,GRIFFthePIFF,,0,  this shit get to stop rt    -PRON- fleet on fleek,,2015-02-23 19:55:36,"Poughkeepsie,NY-Manayunk,PA",Quito,Monday,19,February,0,0
7038,569948686228295681,positive,0.6556,,,Delta,,kbosspotter,,0,  true   maybe   wish i have expedite security haha,,2015-02-23 19:55:30,Logan International Airport,Atlantic Time (Canada),Monday,19,February,0,0
7039,569948353003446274,neutral,0.6404,,,Delta,,kileyywill,,0,  i hate the internet lol,,2015-02-23 19:54:11,"Tallahassee, FL",Atlantic Time (Canada),Monday,19,February,0,0
7040,569948345583562752,positive,0.6436,,,Delta,,DjRookieBear,,0,  why    -PRON- fleet on fleek,,2015-02-23 19:54:09,"El Paso, TX",Mountain Time (US & Canada),Monday,19,February,0,0
7041,569948225278480384,negative,0.6455,Can't Tell,0.6455,Delta,,imavip,,0,cmon this be bad than   jet bae rt    -PRON- fleet on fleek,,2015-02-23 19:53:40,"New York, NY | Washington, DC",Eastern Time (US & Canada),Monday,19,February,0,0
7042,569948212607393792,neutral,1.0,,,Delta,,DarrenMcsadden,,0,  welllllll rt    -PRON- fleet on fleek,,2015-02-23 19:53:37,,Pacific Time (US & Canada),Monday,19,February,0,0
7043,569948131397410816,neutral,0.6827,,,Delta,,_LadyCEO_,,0,   -PRON- fleet on fleek   why,,2015-02-23 19:53:18,FL Girl ✈️ DC Livin,Central Time (US & Canada),Monday,19,February,0,0
7044,569947823426441216,neutral,1.0,,,Delta,,JohnnyAime,,0,  peak   caucasity rt    -PRON- fleet on fleek,,2015-02-23 19:52:04,"Queens, New York",Atlantic Time (Canada),Monday,19,February,0,0
7045,569947699471974400,negative,1.0,Can't Tell,1.0,Delta,,BuayMeetsWorld,,0,i hate -PRON- all rt    -PRON- fleet on fleek,,2015-02-23 19:51:35,,Central Time (US & Canada),Monday,19,February,0,0
7046,569947618413031424,positive,0.383,,0.0,Delta,,CantBeJohn,,0,  power   move rt    -PRON- fleet on fleek,,2015-02-23 19:51:16,,Eastern Time (US & Canada),Monday,19,February,0,0
7047,569947518655721472,negative,0.6535,Can't Tell,0.6535,Delta,,VisualQue,,0,  sir rt    -PRON- fleet on fleek,,2015-02-23 19:50:52,"Baltimore, Maryland",Atlantic Time (Canada),Monday,19,February,0,0
7048,569947514633191424,negative,0.6887,Cancelled Flight,0.3757,Delta,,Austin_C_Lewis,,0,stop this    -PRON- fleet on fleek,"[34.09548421, -81.20955847]",2015-02-23 19:50:51,"Columbia, SC",Eastern Time (US & Canada),Monday,19,February,0,0
7049,569947476830101504,neutral,1.0,,,Delta,,Milkman__Dead,,0,  jet blue read the ny time    -PRON- fleet on fleek,,2015-02-23 19:50:42,New Yawk,Pacific Time (US & Canada),Monday,19,February,0,0
7050,569947389383065600,negative,0.7021,Customer Service Issue,0.3723,Delta,,patricklundy,,1,  stop the madness    -PRON- fleet on fleek,,2015-02-23 19:50:21,,Eastern Time (US & Canada),Monday,19,February,0,0
7051,569947367203450880,neutral,1.0,,,Delta,,yungmetropcs,,0,  why bro,,2015-02-23 19:50:16,,Eastern Time (US & Canada),Monday,19,February,0,0
7052,569947357787385859,neutral,0.6703,,,Delta,,MrYoungScholar,,0,   -PRON- fleet on fleek   lmaoooo,,2015-02-23 19:50:13,Eternity|GOMAB,Eastern Time (US & Canada),Monday,19,February,0,0
7053,569947356428419073,neutral,0.6501,,0.0,Delta,,TaocHoddock,,0,   delete this tweet,,2015-02-23 19:50:13,Denmark,Amsterdam,Monday,19,February,0,0
7054,569947332135018496,neutral,1.0,,,Delta,,mdattaro,,0,   -PRON- fleet on fleek   why,,2015-02-23 19:50:07,"College Park, MD",Eastern Time (US & Canada),Monday,19,February,0,0
7055,569947331241639936,neutral,0.6939,,,Delta,,kbosspotter,,0,  well duh   -PRON- grandfather just get hire as a tsa assistant and currently at pwm,,2015-02-23 19:50:07,Logan International Airport,Atlantic Time (Canada),Monday,19,February,0,0
7056,569947151339429889,positive,0.667,,,Delta,,iii_am_mee,,0,  lmfaooo    -PRON- fleet on fleek,,2015-02-23 19:49:24,Friend Zone ,Quito,Monday,19,February,0,0
7057,569946477356818432,neutral,1.0,,,Delta,,kbosspotter,,0,  also   -PRON- party   -PRON- and -PRON- sister and mom be on three separate reservation   will tsa let -PRON- go through together or alone,,2015-02-23 19:46:43,Logan International Airport,Atlantic Time (Canada),Monday,19,February,0,0
7058,569946372901707776,negative,1.0,Can't Tell,1.0,Delta,,maatkare67,,0,    i feel only a few free travel voucher will assuage -PRON- indignation,,2015-02-23 19:46:19,"Los Angeles, CA",Pacific Time (US & Canada),Monday,19,February,0,0
7059,569946008840491008,neutral,1.0,,,Delta,,kbosspotter,,0,  be there also a way i can get a print one for -PRON- record i keep -PRON- whenever i fly,,2015-02-23 19:44:52,Logan International Airport,Atlantic Time (Canada),Monday,19,February,0,0
7060,569945451564277760,neutral,0.6754,,,Delta,,kbosspotter,,0,  window exit give -PRON- away,,2015-02-23 19:42:39,Logan International Airport,Atlantic Time (Canada),Monday,19,February,0,0
7061,569945380198203392,neutral,1.0,,,Delta,,kbosspotter,,0,  when i check in tomorrow morning for -PRON- flight on wens can i automatically add -PRON- to passbook,,2015-02-23 19:42:22,Logan International Airport,Atlantic Time (Canada),Monday,19,February,0,0
7062,569944919894327297,neutral,1.0,,,Delta,,kbosspotter,,0,    -PRON- be all as right,,2015-02-23 19:40:32,Logan International Airport,Atlantic Time (Canada),Monday,19,February,0,0
7063,569943785905332225,neutral,0.631,,0.0,Delta,,Pay_Olaa,,0,  who   okayd this rt    -PRON- fleet on fleek,,2015-02-23 19:36:02,Gates Ave- Brooklyn,Arizona,Monday,19,February,0,0
7064,569942703494070272,positive,0.3499,,0.0,Delta,,SeanUppercut,,0,lol -PRON- guy be so on -PRON-   -PRON- have this be   month ago   -PRON- fleet on fleek,,2015-02-23 19:31:44,"Detroit, MI",Quito,Monday,19,February,0,0
7065,569942253365534721,positive,1.0,,,Delta,,kelving525,,0,  wow keep up with the time,,2015-02-23 19:29:56,,,Monday,19,February,0,0
7066,569941529902641153,neutral,0.6837,,0.0,Delta,,HalcyonFatou,,0,   can -PRON- not    -PRON- fleet on fleek,,2015-02-23 19:27:04,FL,Atlantic Time (Canada),Monday,19,February,0,0
7067,569941344053018625,negative,1.0,Customer Service Issue,0.6645,Delta,,JeremyVCruz,,0,   -PRON- respond to complaint about cultural appropriation with more of -PRON-    -PRON- be   now below   spirit   airline on -PRON- fly list,,2015-02-23 19:26:20,No soy de aquí ni soy de allá,Atlantic Time (Canada),Monday,19,February,0,0
7068,569941314713726976,neutral,0.6525,,,Delta,,Youdownwith_LNV,,0,    -PRON- fleet on fleek,,2015-02-23 19:26:13,Philly,Eastern Time (US & Canada),Monday,19,February,0,0
7069,569940998035345408,negative,0.6754,Customer Service Issue,0.3509,Delta,,krystlemark,,0,   not really i have a flight to catch at   pm in   vegas -PRON- be pray i do not miss the flight,,2015-02-23 19:24:57,,Alaska,Monday,19,February,0,0
7070,569940702425169920,neutral,0.6617,,0.0,Delta,,ohhnamrata,,0,  no rt    -PRON- fleet on fleek,,2015-02-23 19:23:47,NYC,Eastern Time (US & Canada),Monday,19,February,0,0
7071,569940579221504001,neutral,1.0,,,Delta,,SupaDR3,,0,  really     -PRON- fleet on fleek,,2015-02-23 19:23:17,Land of the ✌️free✌️,Eastern Time (US & Canada),Monday,19,February,0,0
7072,569940226984042496,neutral,0.6546,,0.0,Delta,,TheFootPrince,,0,  tell the truth   this be a pic of -PRON- social medium community manager be not -PRON-,,2015-02-23 19:21:53,NJ and NYC,Eastern Time (US & Canada),Monday,19,February,0,0
7073,569939966584852480,negative,1.0,Can't Tell,0.6702,Delta,,ChuckDLC,,0,    speak to   corp   customer   support already    shame    probably a reasonable and cheap resolution to be have    regard,,2015-02-23 19:20:51,,,Monday,19,February,0,0
7074,569939932191559680,neutral,0.3505,,0.0,Delta,,LonSoCal,,0,  lol the fleet on fleek i see -PRON- all ballin new jet on deck,,2015-02-23 19:20:43, Tally,Eastern Time (US & Canada),Monday,19,February,0,0
7075,569939924964630528,neutral,1.0,,,Delta,,SuziCharmichael,,0,   -PRON- fleet on fleek,,2015-02-23 19:20:41,,Eastern Time (US & Canada),Monday,19,February,0,0
7076,569939614175248384,negative,1.0,Late Flight,0.6709,Delta,,Blacknificence,,0,  -PRON- do not need this rt    -PRON- fleet on fleek,,2015-02-23 19:19:27,Vuhginyah ,Central Time (US & Canada),Monday,19,February,0,0
7077,569939611650166785,positive,1.0,,,Delta,,bostongarden,,0,i always look forward to jb rt      look forward to welcome -PRON- onboard,,2015-02-23 19:19:27,"Boston, Austin, Kansas City ",Eastern Time (US & Canada),Monday,19,February,0,0
7078,569939532096925697,neutral,1.0,,,Delta,,SkeezeeWonder,,0,block -PRON- bike rt    -PRON- fleet on fleek,,2015-02-23 19:19:08,From Capitol Heights With Love,Eastern Time (US & Canada),Monday,19,February,0,0
7079,569939494465462272,negative,1.0,Late Flight,1.0,Delta,,TheRealOx,,0,  any info on why flight   from sju to jfk be already delay    hour,,2015-02-23 19:18:59,,Eastern Time (US & Canada),Monday,19,February,0,0
7080,569939458965032963,neutral,0.6709,,0.0,Delta,,JsLife23,,0,"   awww manbut i need to buy this ticket today and be home the st of   march 

  where do i go for thisor can -PRON- assist -PRON-",,2015-02-23 19:18:50,,,Monday,19,February,0,0
7081,569939281084583937,negative,0.3598,Can't Tell,0.3598,Delta,,khanman96,,0,   -PRON- fleet on fleek  ,,2015-02-23 19:18:08,The Friendzone,,Monday,19,February,0,0
7082,569939265154617344,neutral,1.0,,,Delta,,RascoePattie,,0,  which type plane be flt   from bos to rsw,,2015-02-23 19:18:04,,,Monday,19,February,0,0
7083,569939057247023104,neutral,0.6667,,0.0,Delta,,Russ_FTW,,1,  rt    -PRON- fleet on fleek,,2015-02-23 19:17:14,"kingston, jamaica ",Central Time (US & Canada),Monday,19,February,0,0
7084,569938880495026176,positive,0.7124,,,Delta,,JsLife23,,0,  toss this ticketit be great pr and -PRON- be sure every college student follow -PRON- will be willing to rock out wit too,,2015-02-23 19:16:32,,,Monday,19,February,0,0
7085,569938848156930050,neutral,1.0,,,Delta,,findyaedges,,0,  -PRON- know what   rt    -PRON- fleet on fleek,,2015-02-23 19:16:25,ON. ,Central Time (US & Canada),Monday,19,February,0,0
7086,569938845111848961,neutral,0.6495,,0.0,Delta,,twiterston,,0,  please explain     -PRON- fleet on fleek,,2015-02-23 19:16:24,1 of the 50,Central Time (US & Canada),Monday,19,February,0,0
7087,569938796986433537,negative,1.0,Can't Tell,0.6908,Delta,,RissaMaeLynn,,0,  -PRON- be sick of -PRON- all,,2015-02-23 19:16:12,oh so magical.,Bangkok,Monday,19,February,0,0
7088,569938767860994048,neutral,0.6591,,0.0,Delta,,miss_smiley10,,0,    -PRON- fleet on fleek,,2015-02-23 19:16:05,Washington D.C. / Chicago,Eastern Time (US & Canada),Monday,19,February,0,0
